2018-09-24 18:23:49.639  INFO 70691 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : datacenter1	datacenter2	latency	bandwidth
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	eu-west-2	708.5833333333334	1342.2777777777778
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	ap-northeast-1	541.6666666666666	1253.2
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	ap-southeast-2	1039.4	724.0
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	East-US-2	823.1999999999999	855.0666666666667
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	Central-US	1384.5000000000002	1331.5
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	eu-west-3	993.8611111111111	705.4444444444445
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	North-Central-US	722.888888888889	414.6000000000001
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	North-Central-US	960.6666666666667	1170.5
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	eu-west-1	1175.5714285714287	1101.6190476190477
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	East-US-2	1502.0	1052.9
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	eu-west-3	671.1333333333333	1128.2
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	eu-west-2	992.4999999999999	745.3571428571428
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	eu-west-1	1036.095238095238	907.8571428571428
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-south-1	1309.2444444444448	1045.9777777777779
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	Central-US	846.3333333333334	784.6666666666669
2018-09-24 21:02:01.178  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	Central-US	845.3333333333334	1161.4888888888888
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	eu-central-1	1370.25	751.7142857142858
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	us-west-2	810.0545454545455	838.9636363636364
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	sa-east-1	1233.7111111111112	1291.5333333333335
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	eu-central-1	1119.2857142857142	1361.9285714285716
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	East-US-2	761.7333333333336	1011.666666666667
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	ap-southeast-2	951.4285714285714	263.1904761904762
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	East-US-2	675.1904761904763	1440.142857142857
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	East-US	1612.6190476190477	871.2857142857143
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-south-1	936.8888888888889	1070.8055555555557
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	North-Central-US	968.6666666666666	1178.8333333333333
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-southeast-2	1120.5357142857144	1477.7857142857142
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-southeast-1	1133.7692307692307	980.0
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	sa-east-1	1456.8	1099.8
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-3	1368.9285714285713	1202.6785714285713
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-2	897.0277777777778	1098.8333333333333
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	North-Central-US	1335.3333333333335	1273.166666666667
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-1	775.8	1288.9
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	East-US-2	682.5357142857143	529.8928571428572
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	East-US	919.2888888888892	1329.4444444444446
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US-2	North-Central-US	878.9285714285714	700.3214285714286
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ca-central-1	862.8666666666668	1415.8000000000002
2018-09-24 21:02:01.179  INFO 72392 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	ap-south-1	893.3214285714287	1357.392857142857
2018-09-24 21:04:14.407  INFO 72392 --- [Thread-13] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2018-09-24 21:04:14.412  INFO 72392 --- [Thread-13] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2018-09-24 21:04:38.035  INFO 73381 --- [restartedMain] com.example.latency.LatencyApplication   : Starting LatencyApplication on Dipeshs-MacBook-Pro.local with PID 73381 (started by Dipesh in /Users/Dipesh/OneDrive/Research Engineer/bitbucket/upperware/dlms/latencyAlgos)
2018-09-24 21:04:38.038  INFO 73381 --- [restartedMain] com.example.latency.LatencyApplication   : No active profile set, falling back to default profiles: default
2018-09-24 21:04:38.099  INFO 73381 --- [restartedMain] ConfigServletWebServerApplicationContext : Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3ed5ace9: startup date [Mon Sep 24 21:04:38 CEST 2018]; root of context hierarchy
2018-09-24 21:04:39.376  INFO 73381 --- [restartedMain] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e803b29d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-09-24 21:04:39.909  INFO 73381 --- [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2018-09-24 21:04:39.943  INFO 73381 --- [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2018-09-24 21:04:39.943  INFO 73381 --- [restartedMain] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/8.5.32
2018-09-24 21:04:39.954  INFO 73381 --- [localhost-startStop-1] o.a.catalina.core.AprLifecycleListener   : The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/Dipesh/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2018-09-24 21:04:40.115  INFO 73381 --- [localhost-startStop-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2018-09-24 21:04:40.115  INFO 73381 --- [localhost-startStop-1] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 2016 ms
2018-09-24 21:04:40.207  INFO 73381 --- [localhost-startStop-1] o.s.b.w.servlet.ServletRegistrationBean  : Servlet dispatcherServlet mapped to [/]
2018-09-24 21:04:40.214  INFO 73381 --- [localhost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'characterEncodingFilter' to: [/*]
2018-09-24 21:04:40.215  INFO 73381 --- [localhost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-09-24 21:04:40.216  INFO 73381 --- [localhost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-09-24 21:04:40.217  INFO 73381 --- [localhost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'requestContextFilter' to: [/*]
2018-09-24 21:04:40.403  INFO 73381 --- [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2018-09-24 21:04:40.660  INFO 73381 --- [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2018-09-24 21:04:40.707  INFO 73381 --- [restartedMain] j.LocalContainerEntityManagerFactoryBean : Building JPA container EntityManagerFactory for persistence unit 'default'
2018-09-24 21:04:40.728  INFO 73381 --- [restartedMain] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-09-24 21:04:40.819  INFO 73381 --- [restartedMain] org.hibernate.Version                    : HHH000412: Hibernate Core {5.2.17.Final}
2018-09-24 21:04:40.821  INFO 73381 --- [restartedMain] org.hibernate.cfg.Environment            : HHH000206: hibernate.properties not found
2018-09-24 21:04:40.864  INFO 73381 --- [restartedMain] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-09-24 21:04:41.016  INFO 73381 --- [restartedMain] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-09-24 21:04:41.612  INFO 73381 --- [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-09-24 21:04:42.440  INFO 73381 --- [restartedMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-24 21:04:42.762  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3ed5ace9: startup date [Mon Sep 24 21:04:38 CEST 2018]; root of context hierarchy
2018-09-24 21:04:42.824  WARN 73381 --- [restartedMain] aWebConfiguration$JpaWebMvcConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2018-09-24 21:04:42.875  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/cloudprovider],methods=[GET]}" onto public java.util.List<com.example.latency.model.CloudProvider> com.example.latency.controller.CloudProviderController.getAllCloudProvider()
2018-09-24 21:04:42.876  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/cloudprovider],methods=[POST]}" onto public com.example.latency.model.CloudProvider com.example.latency.controller.CloudProviderController.createCloudProvider(com.example.latency.model.CloudProvider)
2018-09-24 21:04:42.877  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/cloudprovider/{id}],methods=[GET]}" onto public com.example.latency.model.CloudProvider com.example.latency.controller.CloudProviderController.getCloudProviderById(java.lang.Long)
2018-09-24 21:04:42.879  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/datacenter],methods=[GET]}" onto public java.util.List<com.example.latency.model.DataCenter> com.example.latency.controller.DataCenterController.getAllRegion()
2018-09-24 21:04:42.880  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/datacenter],methods=[POST]}" onto public com.example.latency.model.DataCenter com.example.latency.controller.DataCenterController.createRegion(com.example.latency.model.DataCenter)
2018-09-24 21:04:42.880  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/datacenter/{id}],methods=[GET]}" onto public com.example.latency.model.DataCenter com.example.latency.controller.DataCenterController.getRegionById(java.lang.Long)
2018-09-24 21:04:42.882  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/dcrelation],methods=[POST]}" onto public com.example.latency.model.DataCenterLatencyBandwidth com.example.latency.controller.DataCenterLatencyBandwidthController.createDataCenterLatencyBandwidth(com.example.latency.model.DataCenterLatencyBandwidth)
2018-09-24 21:04:42.883  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/dcrelation],methods=[GET]}" onto public java.util.List<com.example.latency.model.DataCenterLatencyBandwidth> com.example.latency.controller.DataCenterLatencyBandwidthController.getAllDataCenterLatencyBandwidth()
2018-09-24 21:04:42.883  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/dcrelation/{id}],methods=[GET]}" onto public com.example.latency.model.DataCenterLatencyBandwidth com.example.latency.controller.DataCenterLatencyBandwidthController.getDataCenterLatencyBandwidthById(java.lang.Long)
2018-09-24 21:04:42.885  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/region],methods=[GET]}" onto public java.util.List<com.example.latency.model.Region> com.example.latency.controller.RegionController.getAllRegion()
2018-09-24 21:04:42.886  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/region],methods=[POST]}" onto public com.example.latency.model.Region com.example.latency.controller.RegionController.createRegion(com.example.latency.model.Region)
2018-09-24 21:04:42.886  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/api/region/{id}],methods=[GET]}" onto public com.example.latency.model.Region com.example.latency.controller.RegionController.getRegionById(java.lang.Long)
2018-09-24 21:04:42.887  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/input/{dc1}/{dc2}],methods=[GET]}" onto public com.example.latency.model.TwoDataCenterValues com.example.latency.controller.UserInputController.retrieve(java.lang.String,java.lang.String)
2018-09-24 21:04:42.888  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/input/all],methods=[GET]}" onto public java.util.List<com.example.latency.model.TwoDataCenterValues> com.example.latency.controller.UserInputController.retrieveAll()
2018-09-24 21:04:42.891  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-09-24 21:04:42.892  INFO 73381 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-09-24 21:04:42.928  INFO 73381 --- [restartedMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-24 21:04:42.928  INFO 73381 --- [restartedMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-24 21:04:43.269  INFO 73381 --- [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : LiveReload server is running on port 35729
2018-09-24 21:04:43.308  INFO 73381 --- [restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Registering beans for JMX exposure on startup
2018-09-24 21:04:43.310  INFO 73381 --- [restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Bean with name 'dataSource' has been autodetected for JMX exposure
2018-09-24 21:04:43.317  INFO 73381 --- [restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-09-24 21:04:43.361  INFO 73381 --- [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2018-09-24 21:04:43.366  INFO 73381 --- [restartedMain] com.example.latency.LatencyApplication   : Started LatencyApplication in 5.668 seconds (JVM running for 6.055)
2018-09-24 21:04:43.426  INFO 73381 --- [SimpleAsyncTaskExecutor-2] o.h.h.i.QueryTranslatorFactoryInitiator  : HHH000397: Using ASTQueryTranslatorFactory
2018-09-24 21:05:04.038  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : datacenter1	datacenter2	latency	bandwidth
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	eu-west-3	1377.6000000000001	1050.8666666666666
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	ap-south-1	1085.290909090909	943.0727272727272
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	eu-west-2	877.9999999999999	1117.1428571428573
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-3	946.2857142857143	907.8571428571429
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	sa-east-1	792.3214285714286	482.9285714285714
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-2	1260.0277777777778	1055.5
2018-09-24 21:05:04.039  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	Central-US	582.0357142857141	810.7857142857142
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-1	1137.3333333333335	1534.6666666666663
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	Central-US	1538.0	1083.7619047619048
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	East-US	1261.166666666667	1432.0
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	Central-US	603.1785714285714	447.92857142857144
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	East-US-2	465.0	1462.0
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	ap-southeast-2	930.8666666666668	1455.8666666666668
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	ap-southeast-1	965.0714285714287	787.6071428571428
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	us-west-1	782.8333333333334	448.6666666666667
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US	North-Central-US	1434.7619047619048	847.3809523809524
2018-09-24 21:05:04.040  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-northeast-3	785.5777777777779	647.0222222222224
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-northeast-2	886.4	930.4
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	us-west-2	902.6	897.5
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	sa-east-1	1015.6666666666667	1289.6666666666667
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-southeast-1	995.9047619047618	638.5714285714286
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-3	1214.3333333333335	1387.6190476190477
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-1	1221.6190476190477	986.809523809524
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-southeast-2	982.8095238095239	554.2857142857142
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	East-US	853.6428571428571	680.7857142857143
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	East-US	1334.9	448.8
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-1	884.6666666666667	1080.1666666666667
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-2	521.9285714285714	1325.3214285714287
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-2	963.1	946.7
2018-09-24 21:05:04.041  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	North-Central-US	531.0833333333334	986.4444444444445
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-3	1240.1666666666667	795.8055555555555
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	us-west-2	956.1785714285714	1169.7857142857142
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	us-west-1	1224.7619047619048	826.3809523809524
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	ap-south-1	1082.9722222222222	1127.25
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	East-US-2	1035.25	786.9444444444445
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ca-central-1	713.5000000000001	1467.3333333333335
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	North-Central-US	1186.6190476190475	859.8095238095239
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	East-US	554.4166666666666	1166.0277777777778
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ca-central-1	932.7	1045.7
2018-09-24 21:05:04.042  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	Central-US	908.1428571428571	1249.0952380952383
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	East-US	735.6666666666667	1174.6666666666667
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-1	598.2	598.8
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-2	1504.428571428571	672.9999999999999
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-3	1001.5999999999999	786.8000000000001
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	sa-east-1	1337.2179487179487	930.8076923076925
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	East-US-2	1115.1071428571427	1377.4642857142856
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-south-1	1413.7500000000002	1012.5357142857143
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US	East-US-2	1262.8095238095236	1254.0
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-south-1	488.57142857142856	1423.2380952380954
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	East-US-2	746.0	931.9333333333334
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	East-US-2	1046.0	1038.4761904761906
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	Central-US	1372.5	1223.4
2018-09-24 21:05:04.043  INFO 73381 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	sa-east-1	1166.3333333333335	1762.5000000000002
